"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF146",1864.39490786845,0.460699459711053,0.0851663780818175,5.4094053320956,6.32343658673309e-08,2.25141637897425e-06
"RICTOR",508.208423192508,0.722298204746585,0.123120004327191,5.86661939051822,4.44770040981253e-09,1.90577223620452e-07
"TOP2B",3669.31789258857,0.304339313792164,0.0704294976191939,4.32119103614368,1.55189239172153e-05,0.000307212617865195
"H2AFY",1166.25137281106,-0.345842839762876,0.0840647657960557,-4.11400467827274,3.88853548163056e-05,0.000680617183032583
"ADCY9",827.934983804278,-0.349965654449564,0.0970329304851329,-3.60666891847799,0.000310152982668333,0.00396115383542085
"ASPM",1698.45744142687,0.399307639651998,0.0866441267624327,4.60859442610403,4.05400252879973e-06,9.28854560881013e-05
"FAM171B",379.982195276892,0.544585930487848,0.154051372131769,3.53509302093092,0.00040763163311801,0.00498731508603468
"TNRC6B",2081.90704067373,0.31397094590171,0.0690827258100669,4.54485462494529,5.49731818882974e-06,0.000121456373734457
"CALM3",7201.7953670233,-0.180025846450102,0.0516738001938755,-3.48389020692616,0.00049418216717388,0.00585798214453541
"GPX1",2484.84098982734,-0.231656010764915,0.0680029921486193,-3.40655614474485,0.000657880179473453,0.00745045539637098
"KIRREL1",7812.33969066752,-0.183193067574334,0.0463545956142181,-3.95199365126473,7.75027973187773e-05,0.00123133657762642
"RAN",5640.70087086571,-0.174938334964399,0.0500754862663208,-3.49349248520543,0.000476746401768776,0.00571287637373771
"MORC3",759.487881092844,0.383842165771709,0.112627284486666,3.40807440684724,0.000654230524708868,0.00742699847851818
"MYL12A",996.525042327212,-0.358605379502697,0.0904128826124306,-3.96630844124191,7.29943898496018e-05,0.00116720269908135
"RIOK3",885.170010464552,-0.405022308481791,0.0945764394825335,-4.28248632215205,1.84816496157294e-05,0.000356591360422006
"HMGB1",4263.64078660949,-0.25346779825827,0.0541789432186301,-4.67834518727031,2.89199396665396e-06,6.95118795560953e-05
"TNPO1",4482.81872393706,0.415880152287733,0.0590119741349111,7.04738586336669,1.82310254810702e-12,1.5163923547196e-10
"TUBB3",7613.8952869865,-0.331542772842615,0.0494402867872217,-6.70592333473893,2.00136783194874e-11,1.34758767351215e-09
"STAT1",6804.84026953561,0.281217650723736,0.0474239150374185,5.92986999284746,3.03174626493682e-09,1.33965288081896e-07
"NPAT",548.629881658813,0.715500803298573,0.122802505591369,5.82643489115309,5.66239433882609e-09,2.39514440879063e-07
"ANXA4",1802.0095989668,0.245809617615432,0.0703477409725361,3.49420769192001,0.00047547096806862,0.00570449895993116
"MECOM",1816.61496208796,0.425071620853142,0.0710397174752514,5.98357701804243,2.1828974484375e-09,1.00029254373308e-07
"MATR3",5589.44395393803,0.228201644282316,0.0581183284698145,3.92650047395701,8.61907225700584e-05,0.00134773423696436
"PCDH20",854.177644968064,0.604014557932709,0.0963770724547954,6.26720175813615,3.6759374953995e-10,2.01018946571625e-08
"CDKN2D",104.683018461598,-1.1043782126344,0.263658230674802,-4.18867338147524,2.80589895583656e-05,0.000515265080980896
"DNAJB14",452.384354848335,0.651095686749473,0.137049754095473,4.75079792041,2.02615538406767e-06,5.11604234477086e-05
"INTS3",147.99645997691,-3.01893479091165,0.276017256496969,-10.9374856819679,7.62862384974686e-28,3.77540594323972e-25
"CEMIP2",1304.23922988649,-0.390495768717543,0.0836306051390894,-4.66929263596854,3.02238597982214e-06,7.22598464451196e-05
"MAP3K2",1585.74368155274,0.445162618349589,0.0829138814563386,5.36897574363354,7.91850676382867e-08,2.79919214101343e-06
"ZNF254",345.536050876263,0.581226725120036,0.159559156233239,3.64270367706391,0.000269789352211024,0.00352292217438616
"COLGALT2",213.233315006715,-1.05409638685809,0.184528611701152,-5.71237369175691,1.11411103477118e-08,4.48271179762809e-07
"CCDC82",377.858688471934,0.636059942332698,0.144852564057828,4.39108514557445,1.12786360116296e-05,0.000231130308991945
"TTC37",1368.22837968402,0.512218569418849,0.0894397081362246,5.72697049322539,1.02239942911929e-08,4.14742194648474e-07
"CAMK2N1",653.322564795506,-0.402160962740373,0.113139793456299,-3.55454920373096,0.000378627658379719,0.00467288848209782
"HMGB2",4722.23377287191,-0.410942773383319,0.0519586182899306,-7.9090396724995,2.59381951282825e-15,3.75294480975609e-13
"OGFRL1",276.49934743758,0.607244730259789,0.161620767113032,3.75721970082658,0.000171811645492383,0.00240536303689337
"SCD",17257.2203405388,-0.505040442187922,0.0416175910152715,-12.1352637158311,6.86883563908448e-34,6.18070319596893e-31
"TMCO1",1580.18428772557,-0.315528814599941,0.0742638044112831,-4.24875640429757,2.14960510979497e-05,0.000407601367370701
"PSMA7",3543.25912573706,-0.199732114336037,0.0577160955683639,-3.46059643101563,0.000538980155667153,0.00631340305419347
"RMND5A",1066.17755198163,0.391069822834588,0.0905519421984368,4.31873478735102,1.56926220929667e-05,0.000309413492980448
"CDC20",1007.47578039443,-0.565290141610931,0.0906502762844261,-6.23594504927117,4.4905872557931e-10,2.38144792142771e-08
"ARPC1A",2862.22565384237,-0.259597790548529,0.061527981653044,-4.21918261535702,2.45189619148094e-05,0.000459637661046939
"UBR3",1586.20078790085,0.34814431207944,0.0787439679079392,4.42121880988345,9.81457244805728e-06,0.000203231460441153
"CYFIP1",1377.79442693145,0.345432627174579,0.0848225571065034,4.07241468493874,4.65282452478562e-05,0.000794028571488415
"OPA1",1451.89041321132,0.300256133292004,0.0823850241434242,3.64454749408446,0.000267862669248743,0.00350238401614803
"ITGAV",5043.77549469695,0.514691097610081,0.0645253889239529,7.97656714966377,1.50459327089208e-15,2.2564339689833e-13
"CPLANE1",850.290064162346,0.49625089701906,0.107884973660083,4.59981478590904,4.22866746305477e-06,9.62191966650946e-05
"BIRC5",1762.58802660194,-0.833672730268628,0.0725502050084431,-11.4909769058765,1.46446382657761e-30,9.66350863697676e-28
"LOXL2",2838.71122612461,-0.218665803203118,0.0602283412089266,-3.63061307706594,0.000282748793809252,0.00367759206455188
"ALYREF",683.544913463452,-0.404167636840315,0.107757100807426,-3.75072857205585,0.000176321488950338,0.00245461335813003
"ORC1",354.295880302854,-0.498651209288258,0.142501479423543,-3.49927040270345,0.000466533199101605,0.00561086950754275
"SYCP2",117.916301717687,0.91911549130765,0.244474569005857,3.75955460334866,0.00017021612492231,0.00238640113949154
"ANK3",849.895220490113,0.4917903867045,0.0969575822346232,5.07222205184983,3.93197193800875e-07,1.18654445861008e-05
"VPS13B",2032.22701944196,0.279587365038369,0.0805944390905524,3.46906521334848,0.000522272663765457,0.0061541128880363
"H2AFX",757.604355236936,-0.44679867183573,0.103130631368232,-4.33235660354309,1.47521744443867e-05,0.000292619283868816
"MTREX",1063.95640144116,0.32125647516285,0.0946457664455215,3.39430369923378,0.000688033459892542,0.00772791093736147
"POC1A",273.376534631046,-0.580828245741876,0.161186804952241,-3.60344784992775,0.00031402377525212,0.00400542181371841
"SMC6",365.323533364991,0.554315795477442,0.147968512222586,3.74617401466872,0.000179552063538467,0.00248908448866071
"SUN1",2583.62362574948,-0.340619681554009,0.0659905195996277,-5.16164569729999,2.44788261155201e-07,7.7162872895356e-06
"FAT4",1117.89515859173,0.474742184093914,0.104941004143549,4.5238959543832,6.07115782618063e-06,0.000132603847197715
"B4GALNT1",650.06874382877,-0.435395682527978,0.107606463057257,-4.04618523978717,5.20590432497749e-05,0.000870406098118703
"CBX1",2384.95597627499,-0.259856887892666,0.0681075592847976,-3.81538981313443,0.000135968118927926,0.00197622972268519
"PLOD2",808.616613240495,0.353177753096121,0.0980369527161706,3.60249623546149,0.000315175966208827,0.0040149442902638
"RPL13",7385.92373522327,-0.190718607492886,0.050774839319346,-3.75616368361838,0.000172537869167775,0.00241211840257435
"CBLB",636.787848234521,0.433910893508652,0.111436438526161,3.89379721074617,9.86871582498751e-05,0.0015120828055066
"SCYL2",1086.95809543072,0.436488516929844,0.0967146990308789,4.5131559246282,6.387002972914e-06,0.000138637182951541
"HDAC7",525.198518953104,-1.2941231652458,0.12883357376171,-10.04492173476,9.67244303543153e-24,2.99180753639691e-21
"CENPO",601.720317323086,-0.382735760985026,0.112578597871591,-3.39972044616848,0.000674547802042568,0.0076044124653956
"ADAR",10109.6696964482,0.179253271002162,0.044083150110987,4.06625367177393,4.77749320151129e-05,0.000806956104241617
"SVEP1",1841.72233118336,-0.265802782123263,0.0735081864228189,-3.61596163717557,0.000299234692363365,0.00384758854725751
"NAV2",2065.15702905234,-0.375229939226751,0.0708393385231361,-5.29691477997358,1.17775626217588e-07,3.97864555734363e-06
"PMEPA1",513.855582540203,-0.456926954558364,0.12196575876515,-3.74635437998787,0.000179423077964178,0.00248908448866071
"TACC3",785.794038723665,-0.604691655012117,0.102489154737218,-5.90005505033721,3.63380308013768e-09,1.57751679329837e-07
"FBN1",12902.0663228284,-0.304614240222554,0.0429550566651654,-7.09146405269632,1.32700550904836e-12,1.1131102142848e-10
"RRM2",2202.42587857213,-0.498931619813951,0.0715371091010957,-6.97444481728867,3.07081046678544e-12,2.35603471197728e-10
"ATRX",2045.46909698526,0.836516108323454,0.0677725085093037,12.3430005281363,5.31380031208447e-35,5.84399949877912e-32
"NKTR",2397.89020584004,0.548131410886346,0.0653875553189356,8.38280936200733,5.16791405900779e-17,8.97403743088756e-15
"ZNFX1",6305.71878371814,0.17411935145761,0.0484482792853962,3.59392230283181,0.000325737009378776,0.00411242974340705
"GNB1",7548.32114084032,-0.224578107340281,0.0478533714588581,-4.69304670692559,2.69166005604246e-06,6.54595853432636e-05
"GCC2",555.462635737109,0.823447695798431,0.118247792855276,6.96374685662212,3.31339768897597e-12,2.50351223858657e-10
"TFRC",2753.67375959067,0.31225192141186,0.0618615858220705,5.04758999082201,4.47418042585672e-07,1.32591131302784e-05
"CDC25A",422.951622849765,-0.646362090924875,0.131373316797075,-4.92004089326048,8.65261325091985e-07,2.39897943858837e-05
"DNTTIP2",558.41517232461,0.698969641375222,0.116737092016331,5.98755399249998,2.1302023959548e-09,9.80685735588867e-08
"WBP11",1669.21172644284,-0.297029499267111,0.073128167652864,-4.06176592140387,4.8702898816251e-05,0.000819304466268039
"GMFB",937.877290526991,0.529329357002586,0.0977816405105431,5.41338183976891,6.18454110504459e-08,2.2341090459026e-06
"MCM2",2113.80135911945,-0.403523270222846,0.0672888082721509,-5.99688537491685,2.01137928437359e-09,9.30309913865879e-08
"SAE1",3672.46479997174,-0.224519011051101,0.0563999143627545,-3.98083957374534,6.86722861151927e-05,0.00110343877916912
"FREM2",9819.28846731055,0.261428258452702,0.0534010413096713,4.89556480624949,9.80237805920886e-07,2.66549280302333e-05
"KIF22",884.728541675706,-0.504032965312035,0.0993635231974865,-5.0726156751735,3.9238446520597e-07,1.18654445861008e-05
"DDX60L",473.544796818686,0.730754717321378,0.132620026969063,5.51013850639499,3.58551449837753e-08,1.34429630700533e-06
"ZNF267",154.963296547638,0.7532831814785,0.215004514615619,3.50356913586306,0.000459067472498219,0.00553453086819412
"RAD50",637.950752203386,0.390659046768399,0.10966103147258,3.562423602281,0.000367446857222465,0.00455192614867078
"MCM7",3045.13703164849,-0.485423114057271,0.0613840428708659,-7.90796909676443,2.61621733555436e-15,3.75294480975609e-13
"MINDY2",568.165062006395,0.566693856710965,0.120609721301499,4.69857529389649,2.61982606328862e-06,6.41857385505712e-05
"EDEM3",1028.70624386612,0.310965792750847,0.0916680490579483,3.39230294466362,0.00069307764621675,0.00776027436906492
"SORL1",1463.50156035841,-0.55330409440773,0.0790022045176046,-7.0036538573355,2.49371775391282e-12,1.97462546625833e-10
"RGS4",819.776707876259,0.716969199870057,0.0982381416438917,7.29827730729103,2.91475429640386e-13,2.91416545715207e-11
"ATP11C",905.622340240217,0.448298012566805,0.0971505819625385,4.61446553907078,3.94108156476832e-06,9.07181984373879e-05
"NPTX1",1814.92673488493,-0.256806181038731,0.075683028378174,-3.39318056560209,0.000690860822432456,0.00774421338667774
"OAS2",2018.01206378306,0.347838736111962,0.0692815502945484,5.02065462786465,5.14956775382173e-07,1.49913004786257e-05
"STK38L",662.284587331691,0.509565751691606,0.116178459591269,4.38606049248995,1.15422034144135e-05,0.000236042829330298
"PLAG1",937.53217707033,0.353584733326967,0.103089356477923,3.42988593010266,0.000603835042720127,0.00696591987510934
"CEP350",2040.93449849436,0.567288983386977,0.0792515205143161,7.1580832734244,8.18128557072651e-13,7.23021112312956e-11
"OMD",310.474082017209,1.20265055933295,0.157083907092771,7.656102917167,1.91660150638899e-14,2.37131521377977e-12
"RNF182",269.314610027427,-0.602428827378811,0.163544049065247,-3.68358757669297,0.000229974222005726,0.00307190937842466
"LMNB2",2487.92835417628,-0.52596081669036,0.0666076554479325,-7.89640189484684,2.87070018325114e-15,3.94641533525274e-13
"GXYLT1",517.267651831213,0.475676150118186,0.123157234368589,3.86234842440979,0.000112302243536901,0.00168931247192742
"DNAJC2",503.529967829225,0.55465162995114,0.127142016472264,4.36245739481516,1.28609637163092e-05,0.000259791467069445
"IFT81",429.20510860933,0.547991047205521,0.139723238045756,3.92197500480248,8.78261047866783e-05,0.00136682827858261
"NPTN",2113.86384478186,-0.242869960816378,0.0690536115461766,-3.51712177507137,0.000436253589096559,0.00530471501827732
"PMAIP1",980.269057979047,-0.325193744412362,0.0932538138946732,-3.48718975483037,0.00048812489256138,0.00581403151212099
"GPM6B",506.807581589957,0.51932338922145,0.121347051082775,4.27965397253208,1.8718410526247e-05,0.00036045686262411
"CUL5",1040.7447577372,0.445019336716966,0.09222037199734,4.8256076946838,1.39577016505736e-06,3.61657934391041e-05
"NDUFA5",886.838717224671,0.473418062793724,0.0938927546050058,5.04211496174897,4.60414529399388e-07,1.35729273895392e-05
"DYNC2H1",1143.80341088368,0.794584422271023,0.0859582651988903,9.2438396753647,2.37806793711769e-20,5.34957191854339e-18
"NCOA2",2380.79848763048,0.301095216229619,0.0685669860661733,4.39125639763479,1.12697550478552e-05,0.000231130308991945
"ARHGAP5",1128.6307310209,0.603950655129565,0.100691829866351,5.9980105231099,1.99749579759385e-09,9.28225981435864e-08
"CCNG1",598.078113999931,-0.46409638384575,0.118373821016731,-3.92059984090699,8.83288310091136e-05,0.00137034289863355
"DEK",1301.01443839396,0.312742016733252,0.0918479843702291,3.40499597108875,0.000661650299567316,0.00748458818870547
"PRC1",2291.15016966234,-0.516107776765883,0.0668441660367405,-7.72105940378114,1.1536676697804e-14,1.48298735006316e-12
"ACTB",40256.5945095592,-0.186790376272246,0.0379160052001805,-4.92642553681675,8.37475064015397e-07,2.3284629729282e-05
"KCNJ12",119.891358667249,-1.1844940158304,0.246552241541788,-4.80423138083554,1.55347102112892e-06,3.98864442708146e-05
